"Word ID","Word","English Word","Actions","Length","Weight","Strength","Level"
"2743","సాకేతపురి","ayodhya","","5","9","2","2"
"2744","త్రికాలవేత్త","yogi","","5","12","4","4"
"2745","సాత్యవతేయుడు","vyasa maharshi","","6","12","3","3"
"2746","వేదవ్యాసుడు","vyasa maharshi","","5","11","4","4"
"2747","వ్యాసమహర్షి","vyasa maharshi","","5","11","4","4"
"2748","త్రిదండి","tri-staff","","3","8","4","4"
"2749","పండితుడు","learned man","","4","8","2","2"
"2750","కోవిదుడు","learned man","","4","8","2","2"
"2751","ప్రజ్ఞావంతుడు","learned man","","5","13","4","4"
"2752","విద్వాంసుడు","learned man","","4","11","5","5"
"2753","కాపురము","family","","4","7","2","2"
"2754","కుటుంబము","family","","4","8","3","3"
"2755","సంసారము","family","","4","7","2","2"
"2756","తింత్రిణీకము","tamarind","","5","12","4","4"
"2757","చింతపండు","tamarind","","4","8","3","3"
"2758","సాబాలు","half","","3","6","2","2"
"2759","అర్ధభాగము","half","","5","9","3","3"
"2760","సాతాళించు","seasoning","","4","9","3","3"
"2761","తిరగమాత","seasoning","","5","7","2","2"
"2762","త్రిశంకువు","trisankuvu","","4","10","4","4"
"2763","విష్ణురథము","garutmantuDu","","5","10","4","4"
"2764","ఖగేశ్వరుడు","garutmantuDu","","5","10","3","3"
"2765","గరుత్మంతుడు","garutmantuDu","","5","11","4","4"
"2766","కంసారాతి","lord krishna","","4","8","2","2"
"2767","త్రిభువనము","universe","","5","10","4","4"
"2768","త్రిలోకములు","universe","","5","11","4","4"
"2769","తావినూనె","perfume","","4","8","2","2"
"2770","అత్తరు","perfume","","3","6","3","3"
"2771","పండ్లరసాలు","fruit juices","","5","10","3","3"
"2772","వితరణము","donation","","5","7","2","2"
"2773","సాయిపప్పు","pulses","","4","9","4","4"
"2774","రాత్రికరము","camphor","","5","10","4","4"
"2775","కర్పూరము","camphor","","4","8","4","4"
"2776","విడాకులు","divorce papers","","4","8","2","2"
"2777","త్రినేత్రచూడామణి","moon","","7","16","4","4"
"2778","చంద్రుడు","moon","","3","8","4","4"
"2779","వికలాంగులు","handicapped","","5","10","3","3"
"2780","వసారా","veranda","","3","5","2","2"
"2781","తలచావడి","veranda","","5","7","2","2"
"2782","ముఖశాల","veranda","","4","6","2","2"
"2783","పంచ","veranda","","2","3","2","2"
"2784","మసాలాకు","bay leaves","","4","7","2","2"
"2785","విద్యుత్తు","electricity","","3","10","4","4"
"2786","త్రిప్పుడుత్రాడు","buttermilk rope","","5","16","4","4"
"2787","కవ్వపుత్రాడు","buttermilk rope","","5","12","4","4"
"2788","సూత్రి","crow","","2","6","4","4"
"2789","కాకి","crow","","2","4","2","2"
"2790","యమదూత","crow","","4","5","2","2"
"2791","వివాదము","quarrel","","4","7","2","2"
"2792","సార్వభౌముడు","king","","5","11","3","3"
"2793","చక్రవర్తి","king","","4","9","4","4"
"2794","విశేషణం","adjective","","4","7","2","2"
"2795","గుణవాచకము","adjective","","6","9","2","2"
"2796","ప్రసాదనము","gift","","5","9","3","3"
"2797","భార్గవి","parvathi","","3","7","3","3"
"2798","మాయావి","svr_pathala_bhairavi","","3","6","2","2"
"2799","గరిడిసాల","gym","","5","8","2","2"
"2800","వ్యాయామశాల","gym","","5","10","4","4"
"2801","తాలింఖానా","gym","","4","9","3","3"
"2802","సాముగరిడి","gym","","5","9","2","2"
"2803","విప్లవం","revolution","","3","7","3","3"
"2804","ఛత్రిక","medusa_zoology","","3","6","4","4"
"2805","ఆదికవి","valmiki","","4","6","2","2"
"2806","వాల్మీకి","valmiki","","3","8","4","4"
"2807","సాగరకన్యక","mermaid","","6","9","3","3"
"2808","విపణి","store","","3","5","2","2"
"2809","అంగడి","store","","3","5","2","2"
"2810","దుకాణం","store","","3","6","2","2"
"2811","మైత్రి","friendship","","2","6","4","4"
"2812","స్నేహము","friendship","","3","7","4","4"
"2813","అచ్చికబుచ్చిక","friendship","","6","13","4","4"
"2814","సావాసము","friendship","","4","7","2","2"
"2815","ఆవిరి","stream","","3","5","2","2"
"2816","ఊష్మము","stream","","3","6","3","3"
"2817","యాత్రికుడు","traveler","","4","10","4","4"
"2818","త్రిధార","akasha ganga","","3","7","4","4"
"2819","గంగాదేవి","akasha ganga","","4","8","2","2"
"2820","ఆకాశగంగ","akasha ganga","","5","7","2","2"
"2821","విలువ","value","","3","5","2","2"
"2822","మూల్యము","value","","3","7","3","3"
"2823","గరంమసాలా","masala","","5","8","2","2"
"2824","దవంత్రి","ditch","","3","7","4","4"
"2825","కందకము","ditch","","4","6","2","2"
"2826","వైజయంతిమాల","vishnu mala","","6","10","2","2"
"2827","విష్ణుమాల","vishnu mala","","4","9","4","4"
"2828","భూపుత్రి","sitha","","3","8","4","4"
"2829","తాంత్రికురాలు","tarot lady","","5","13","4","4"
"2830","గాండీవి","arjuna","","3","7","3","3"
"2831","అర్జునుడు","arjuna","","4","9","4","4"
"2832","సవ్యసాచి","arjuna","","4","8","3","3"
"2833","కిరీటి","arjuna","","3","6","2","2"
"2834","ధనంజయుడు","arjuna","","5","8","2","2"
"2835","తంత్రి","vein","","2","6","4","4"
"2836","ధమని","vein","","3","4","2","2"
"2837","రక్తనాళము","vein","","5","9","3","3"
"2838","దేవిలి","preist","","3","6","2","2"
"2839","పూజారి","preist","","3","6","2","2"
"2840","చిత్రిక","carpenters axe","","3","7","4","4"
"2841","తూటుపైస","coin with hole","","4","7","2","2"
"2842","చిల్లిగవ్వ","coin with whole","","4","10","4","4"
"2843","జ్యోతి","light","","2","6","4","4"
"2844","వెలుగు","light","","3","6","2","2"
"2845","అత్రిమహర్షి","athri maharshi","","5","11","4","4"
"2846","దబ్బనాలు","fat needle","","4","8","3","3"
"2847","ముగ్గుగొట్టం","rangoli tube","","4","12","4","4"
"2848","నేతిబీరకాయలు","neti bira kaya","","7","12","2","2"
"2849","ద్వాదశజ్యోతిర్లింగాలు","dwadasa_jyothirligalu","","8","21","5","5"
"2850","మేఘజ్యోతి","flash of lightening","","4","9","4","4"
"2851","త్రిదశాయుధము","vajrayudhamu","","6","12","4","4"
"2852","వజ్రాయుధము","vajrayudhamu","","5","10","4","4"
"2853","త్రిపుటము","nerve","","4","9","4","4"
"2854","నాడినేత్రి","nerve","","4","10","4","4"
"2855","శిర","nerve","","2","3","2","2"
"2856","నరము","nerve","","3","4","2","2"
"2857","త్రిదళములు","three armed forces","","5","10","4","4"
"2858","త్రిదండిసన్యాసులు","tridaMDi sanyasulu","","7","17","4","4"
"2860","బిజోరానింబు","bijora nimbu","","5","11","3","3"
"2861","మాదీఫలము","bijora nimbu","","5","8","2","2"
"2862","మాతులంగఫలము","bijora nimbu","","7","11","2","2"
"2863","వీసా","visa","","2","4","2","2"
"2864","రాత్రిదుస్తులు","night dresses","","5","14","4","4"
"2865","సాచి","agni","","2","4","2","2"
"2866","యక్షరాత్రి","dipavali","","4","10","4","4"
"2867","మద్రసా","school","","3","6","3","3"
"2868","బడి","school","","2","3","2","2"
"2869","పాఠశాల","school","","4","6","2","2"
"2870","మల్లసాల","dining hall","","4","7","3","3"
"2871","భోజనశాల","dining hall","","5","7","2","2"
"2872","ప్రాసాదము","palace","","4","9","4","4"
"2873","రాజగృహము","palace","","5","8","2","2"
"2874","నగరు","palace","","3","4","2","2"
"2875","సౌధము","palace","","3","5","2","2"
"2876","హర్మ్యము","palace","","3","8","5","5"
"2877","మాళిగ","palace","","3","5","2","2"
"2878","స్వరలాసిక","flute","","5","9","3","3"
"2879","ఏనుగుమోముసామి","ganesha","","7","13","2","2"
"2880","మూషికరథుడు","ganesha","","6","10","2","2"
"2881","సావిత్రిబాయిపూలే","savithri bhai phule","","7","16","4","4"
"2882","కోటవాకిలి","fort gate","","5","9","2","2"
"2883","నగరువాకిలి","fort gate","","6","10","2","2"
"2884","గరళము","poison","","4","5","2","2"
"2885","కాలకూటము","poison","","5","8","2","2"
"2886","పిడిసాన","hand auger","","4","7","2","2"
"2887","బరమా","hand auger","","3","4","2","2"
"2888","మన్మథపత్రిక","love letter","","6","11","4","4"
"2889","సామ్రాజ్ఞి","queen","","3","10","4","4"
"2890","రాణి","queen","","2","4","2","2"
"2891","చక్రవర్తిని","queen","","5","11","4","4"
"2892","రాజపత్ని","queen","","4","8","4","4"
"2893","స్వామిని","queen","","3","8","4","4"
"2894","త్రిజట","trijaTa","","3","6","4","4"
"2895","ఎరుకసాని","erukala sani","","5","8","2","2"
"2896","సాబుదానాలు","tapioca","","5","10","2","2"
"2897","సగ్గుబియ్యము","tapioca","","5","12","4","4"
"2898","త్రిజోడి","strong case almirah","","3","8","4","4"
"2899","ఆకాశయానము","hindu air-craft","","6","9","2","2"
"2900","దివ్యరథము","hindu air-craft","","5","9","3","3"
"2901","దేవరథము","hindu air-craft","","5","7","2","2"
"2902","వ్యోమయానము","hindu air-craft","","5","10","4","4"
"2903","పుష్పకవిమానము","hindu air-craft","","7","13","3","3"
"2904","త్రిశాఖనాడి","trigeminal nerve","","5","11","4","4"
"2905","వటసావిత్రివ్రతం","vaTa savithri vrat","","7","15","4","4"
"2906","బాసపత్రిక","written declaration","","5","9","4","4"
"2907","అడ్డసారెలు","stick dice","","5","10","3","3"
"2908","త్రినయన","lord shiva","","4","7","4","4"
"2909","సాము","exercise","","2","4","2","2"
"2910","వ్యాయామము","exercise","","4","9","4","4"
"2911","సీవిరి","cowtail_whisk","","3","6","2","2"
"2912","వింజామరము","cowtail_whisk","","5","9","3","3"
"2913","చామరం","cowtail_whisk","","3","5","2","2"
"2914","మాణిక్యము","ruby","","4","9","3","3"
"2915","కెంపు","ruby","","2","5","3","3"
"2916","పద్మరాగము","ruby","","5","9","3","3"
"2917","రవిరత్నము","ruby","","5","9","3","3"
"2918","కాసారము","pond","","4","7","2","2"
"2919","సరస్సు","pond","","3","6","4","4"
"2920","కొలను","pond","","3","5","2","2"
"2921","క్షేత్రి","cultivator","","2","8","4","4"
"2922","వ్యవసాయి","cultivator","","4","8","3","3"
"2923","సేద్యకాడు","cultivator","","4","9","3","3"
"2924","కాపు","cultivator","","2","4","2","2"
"2925","అత్రినేత్రుడు","moon","","5","13","4","4"
"2926","నేత్రి","lakshmi","","2","6","4","4"
"2927","ప్రసవిత్రి","mother","","4","10","4","4"
"2928","త్రిరేఖము","conch","","4","9","4","4"
"2929","శంఖము","conch","","3","5","2","2"
"2930","విరామము","intermission","","4","7","2","2"
"2931","తెరపి","intermission","","3","5","2","2"
"2932","జటాయువు","jaTayuvu","","4","7","2","2"
"2933","నరసింహావతారము","narasimha avatar","","8","13","3","3"
"2934","శరభ","sharabha","","3","3","1","1"
"2935","గండభేరుండము","two headed eagle","","6","11","3","3"
"2936","నవగుంజర","nine_animals","","5","7","3","3"
"2937","శ్రీరంగనాథస్వామి","sri ranga natha swamy","","7","16","4","4"
"2938","నందీశ్వరుడు","naMdi","","5","11","3","3"
"2939","గోదాదేవి","goda devi","","4","8","2","2"
"2940","ఆండాళ్","goda devi","","3","6","2","2"
"2941","అష్టావక్రుడు","ashTavakruDu","","5","12","4","4"
"2942","వామనావతారము","vamana","","7","11","2","2"
"2943","వామనుడు","vamana","","4","7","2","2"
"2944","హైనా","hyena","","2","4","2","2"
"2945","దమ్ములగొండి","hyena","","5","11","4","4"
"2946","గోలీసోడా","lemon soda","","4","8","2","2"
"2947","నిమ్మకాయసోడా","lemon soda","","6","12","3","3"
"2948","ఉద్దరిణి","paMcha patra","","4","8","3","3"
"2949","తీర్థపాత్ర","paMcha patra","","4","10","3","3"
"2950","జున్ను","junnu","","2","6","4","4"
"2951","బుడమకాయలు","lemon cucumbers","","6","9","2","2"
"2952","ఎండుకొబ్బరి","dry coconut","","5","11","3","3"
"2953","కటారు","special_knife","","3","5","2","2"
"2954","కరియలపాత్ర","kajjikaya maker","","6","10","3","3"
"2955","కజ్జికాయలపాత్ర","kajjikaya maker","","7","14","4","4"
"2956","అంబలి","congee","","3","5","2","2"
"2957","గంజి","congee","","2","4","2","2"
"2958","గరాటు","funnel","","3","5","2","2"
"2959","నాగసరంకాయలు","nagasaram vegetable","","7","11","2","2"
"2960","ఆనిగెంకాయలు","nagasaram vegetable","","6","11","3","3"
"2961","ఆముదాలు","amudalu","","4","7","2","2"
"2962","సవారీకచ్చరం","one ox cart","","6","11","3","3"
"2963","బోడకాకరకాయ","boda kakarakaya","","7","10","2","2"
"2964","కేతిరి","kettle","","3","6","2","2"
"2965","భూచక్రగడ్డ","earth root","","5","10","3","3"
"2966","మల్బరిపండ్లు","mulberry_fruits","","5","12","4","4"
"2967","తుత్తురుపండ్లు","mulberry_fruits","","5","14","4","4"
"2968","బొంతపండ్లు","mulberry_fruits","","4","10","4","4"
"2969","బొడ్డుగురిగ","kommu chembu","","5","11","4","4"
"2970","కొమ్ముచెంబు","kommu chembu","","4","11","4","4"
"2971","పరంజ","scaffolding","","3","4","2","2"
"2972","ఊడుగుపండ్లు","aMkola_fruits","","5","11","4","4"
"2973","అంకోలపండ్లు","aMkola_fruits","","5","11","4","4"
"2974","ఉట్టి","uTTi","","2","5","4","4"
"2975","చిక్కము","uTTi","","3","7","3","3"
"2976","విస్తరాకు","leaf plate","","4","9","3","3"
"2977","విస్తరి","leaf plate","","3","7","3","3"
"2978","పుల్లాకు","leaf plate","","3","8","4","4"
"2979","బాదంకాయలు","badam kayalu","","5","9","2","2"
"2980","చెమ్మగింజలు","chemmakaya_seeds","","5","11","3","3"
"2981","పికాసి","pick axe","","3","6","2","2"
"2982","దుద్దలి","pick axe","","3","7","3","3"
"2983","ఏదుపంది","porcupine","","4","7","2","2"
"2984","ముళ్ళపంది","porcupine","","4","9","3","3"
"2985","తపంచా","pistol","","3","5","2","2"
"2986","నాటుతుపాకి","pistol","","5","10","2","2"
"2987","ఈతపళ్ళు","iita_paLLu","","4","7","4","4"
"2988","మడతకుర్చీ","folding chair","","5","9","4","4"
"2989","ఇప్పపూలు","ippa flowers","","4","8","3","3"
"2990","ముంజెలబండి","muMjela baMDi","","5","10","3","3"
"2991","ఇరిక్కాయలు","irikkayalu","","5","10","4","4"
"2992","తాడూబొంగరం","top and rope","","5","10","3","3"
"2993","రీలుపటాకులు","reel pistol","","6","11","2","2"
"2994","కోడిపుంజులకొట్లాటలు","toy","","9","19","4","4"
"2995","టాంగా","tonga","","2","5","3","3"
"2996","సింగిడి","rainbow","","3","7","3","3"
"2997","బూసపేలాలు","puffed rice","","5","9","2","2"
"2998","బోలుపేలాలు","puffed rice","","5","10","2","2"
"2999","వరిపేలాలు","puffed rice","","5","9","2","2"
"3000","మరమరాలు","puffed rice","","5","7","2","2"
"3001","శ్రోత్రియుడు","Brahmin well versed in veda","","4","12","4","4"
"3002","హోత్రి","yagna","","2","6","4","4"
"3003","యాగకర్త","yagna","","4","7","3","3"
"3004","యజ్ఞకర్త","yagna","","4","8","3","3"
"3005","త్రిపాఠి","veda brahmin","","3","8","4","4"
"3006","ఆనకదుందుభి","vasudeva","","6","10","3","3"
"3007","వసుదేవుడు","vasudeva","","5","9","2","2"
"3008","గడియారస్థంభం","clock tower","","6","12","4","4"
"3009","త్రియంబకుడు","lord shiva","","5","11","4","4"
"3010","కంసాలి","goldsmith","","3","6","2","2"
"3011","స్వామిఅగ్నివేశ్","swami agnivesh","","6","15","4","4"
"3012","తుడుం","tudum","","2","5","3","3"
"3013","కామధేనువు","kama dhenuvu","","5","9","2","2"
"3014","అభిమన్యుడు","abhimanyuDu","","5","10","4","4"
"3015","పదబంధము","padabandhamu_crossword","","5","7","2","2"
"3016","శ్రీరాముడు","lord rama","","4","10","4","4"
"3017","గారడి","magic","","3","5","2","2"
"3018","బలపం","slate chalk","","3","4","2","2"
"3019","రాబడి","income","","3","5","2","2"
"3020","బదులు","exchange","","3","5","2","2"
"3021","ఆజానుబాహుడు","guy with long arms","","6","11","2","2"
"3022","దీర్ఘబాహుడు","guy with long arms","","5","11","3","3"
"3023","గున్నమామిడి","gunna mamiDi","","5","11","3","3"
"3024","దేవేంద్రుడు","lord indra","","4","11","4","4"
"3025","అమరేంద్రుడు","lord indra","","5","11","4","4"
"3026","ఇంద్రుడు","lord indra","","3","8","4","4"
"3027","ధేనువు","milch cow","","3","6","2","2"
"3028","కాంతారము","forest","","4","8","3","3"
"3029","భుక్తి","food","","2","6","4","4"
"3030","అభ్రకము","mica","","4","7","3","3"
"3031","అమలము","mica","","4","5","2","2"
"3032","కాకిబంగారము","mica","","6","11","2","2"
"3033","ధనూరాశి","sagi","","4","7","2","2"
"3034","పడగ","snake hood","","3","3","1","1"
"3035","పాఠము","lesson","","3","5","2","2"
"3036","మారీచుడు","marichuDu","","4","8","2","2"
"3037","అర్ధరూపాయి","half rupee coin","","5","10","3","3"
"3038","సభికులు","attendees","","4","7","2","2"
"3039","ముళ్ళకిరీటం","crown","","5","11","3","3"
"3040","కొలమానము","measuring device","","5","8","2","2"
"3041","అలజడి","sorrow","","4","5","2","2"
"3042","అరుణుడు","sun","","4","7","2","2"
"3043","వడియాలు","fryums","","4","7","2","2"
"3044","అలక","temper tantrum","","3","3","1","1"
"3045","మధ్యవర్తి","arbitrator","","4","9","4","4"
"3046","ముత్తిగ","nine","","3","7","4","4"
"3047","ముమ్మారు","nine","","3","8","4","4"
"3048","ఏకుడుప్యాలాలు","puffed rice","","6","13","4","4"
"3049","ఆమవడ","perugu vaDa","","4","4","1","1"
"3050","పెరుగువడ","perugu vaDa","","5","8","2","2"
"3051","యవనిక","screen","","4","5","2","2"
"3052","వేలుపు","diety","","3","6","2","2"
"3053","పాలకూర","spinach","","4","6","2","2"
"3054","మహారాణి","queen","","4","7","2","2"
"3055","శివయ్య","temp sivayya","","3","6","3","3"
"3056","మదనుడు","cupid","","4","6","2","2"
"3057","పచ్చిమిర్చి","green chillies","","4","11","4","4"
"3058","కన్యక","young girl","","3","5","3","3"
"3059","ముద్దుడు","fool","","3","8","4","4"
"3060","అమరము","sanskrit","","4","5","2","2"
"3061","సంస్కృతము","sanskrit","","4","9","4","4"
"3062","పచ్చిక","grass","","3","6","4","4"
"3063","కందుకము","ball","","4","7","2","2"
"3064","సూతకము","mercury","","4","6","2","2"
"3065","పాదరసము","mercury","","5","7","2","2"
"3066","జోడెడ్లబండి","ox cart","","5","11","3","3"
"3067","తనిఖీదారుడు","inspector","","6","11","2","2"
"3068","పొక్కిలి","navel","","3","8","4","4"
"3069","ద్రాక్షగుత్తులు","grapes","","5","15","4","4"
"3070","పిపీలకము","large black ant","","5","8","2","2"
"3071","గండుచీమ","large black ant","","4","7","2","2"
"3072","గూఢచారి","spy","","4","7","2","2"
"3073","ఎండుమిర్చి","dry chilli","","4","10","4","4"
"3074","ఎండుమిరపకాయలు","dry chilli","","8","13","2","2"
"3075","అంకిలి","sorrow","","3","6","2","2"
"3076","కలత","sorrow","","3","3","1","1"
"3077","అగ్రగామి","leader","","4","8","3","3"
"3078","నాయకుడు","leader","","4","7","2","2"
"3079","చెవులపోతు","hare","","5","9","2","2"
"3080","కుందేలు","hare","","3","7","3","3"
"3081","చోరుడు","thief","","3","6","2","2"
"3082","తిరిగిణిచెంబు","mara chembu","","6","13","3","3"
"3083","రైలుచెంబు","mara chembu","","4","9","3","3"
"3084","తోపెల","net","","3","5","2","2"
"3085","పెనుబాము","python","","4","8","2","2"
"3086","అజగరము","python","","5","6","2","2"
"3087","పెరడు","backyard","","3","5","2","2"
"3088","కొబ్బరికాయ","coconut","","5","10","3","3"
"3089","సమ్మెటకోల","lance_javaline","","5","9","4","4"
"3090","ఈటె","lance_javaline","","2","3","2","2"
"3091","పచ్చడిబండ","mortar pestle","","5","9","3","3"
"3092","ముక్కెర","nose","","3","7","4","4"
"3093","యువతి","woman","","3","5","2","2"
"3094","పుచ్చకాయ","water melon","","4","8","3","3"
"3095","గోమేధికము","topaz","","5","9","2","2"
"3096","గుంపు","hooligans","","2","5","3","3"
"3097","దొమ్మి","hooligans","","2","6","4","4"
"3098","ముఠా","hooligans","","2","4","2","2"
"3099","ప్రతిచ్ఛాయ","shadow","","4","10","4","4"
"3100","తత్వజ్ఞాని","astrologer","","4","10","4","4"
"3101","ముత్తైదువ","married woman","","4","9","4","4"
"3102","సాంబశివుడు","shiva","","5","10","3","3"
"3103","పొగబండి","train","","4","7","2","2"
"3104","కరజము","nail","","4","5","2","2"
"3105","ప్రియురాలు","lover","","4","10","4","4"
"3106","యమధర్మరాజు","yama","","6","10","3","3"
"3107","మాత్సర్యము","envy","","4","10","3","3"
"3108","అహల్య","ahalya","","3","5","3","3"
"3109","సాముద్రికశాస్త్రము","palmistry","","7","18","5","5"
"3110","త్రినేత్రుడు","shiva","","4","12","4","4"
"3111","మువ్వన్నెలజెండ","flag","","6","14","4","4"
"3112","గ్రంథాలయము","library","","5","10","4","4"
"3113","త్యాగయ్య","tyagayya","","3","8","4","4"
"3114","లలామము","horse","","4","6","2","2"
"3115","పుత్తడి","gold","","3","7","3","3"
"3116","ఒప్పందం","agreement","","3","7","4","4"
"3117","అంకెలు","numbers","","3","6","2","2"
"3118","ఒజ్జ","teacher","","2","4","3","3"
"3119","ఉపాధ్యాయుఁడు","teacher","","5","12","4","4"
"3120","ఎకసెక్కము","making fun of","","5","9","3","3"
"3121","అపహాస్యము","making fun of","","5","9","3","3"
"3122","చిత్రాన్నము","lemon rice","","4","11","4","4"
"3123","పులుసన్నము","lemon rice","","5","10","3","3"
"3124","సుగాలీలు","lambadis","","4","8","2","2"
"3125","లంబాడీలు","lambadis","","4","8","2","2"
"3126","ఉబుసు","message","","3","5","2","2"
"3127","ఊసు","message","","2","3","2","2"
"3128","కబురు","message","","3","5","2","2"
"3129","మతలబు","message","","4","5","2","2"
"3130","సంగతి","message","","3","5","2","2"
"3131","సందేశము","message","","4","7","2","2"
"3132","అపరాలు","legumes","","4","6","2","2"
"3133","పప్పుదినుసులు","legumes","","6","13","4","4"
"3134","ఆకాశరామన్న","anon","","6","10","3","3"
"3135","ఆరుద్రపురుగు","velvet bug","","6","12","3","3"
"3136","తున్నవాయుడు","tailor","","5","11","3","3"
"3137","దర్జీ","tailor","","2","5","4","4"
"3138","అదితి","parvathi","","3","5","2","2"
"3139","దగాకోరు","cheater","","4","7","2","2"
"3140","అద్దుడుకాగితం","blotting paper","","6","13","4","4"
"3141","అణ్వస్త్రం","nuclear weapon","","3","10","6","6"
"3142","బొమ్మసున్నము","plaster of paris","","5","12","3","3"
"3143","గాలిమేడలు","day dreams","","5","9","2","2"
"3144","ఊహాసౌధాలు","day dreams","","5","9","2","2"
"3145","చిత్రకారుడు","artist","","5","11","3","3"
"3146","చిన్నబడి","lower case","","4","8","3","3"
"3147","పగటివేషగాడు","day artist","","7","11","2","2"
"3148","గురుత్వాకర్షణ","gravity","","6","13","4","4"
"3149","అద్దకం","color blot","","3","6","3","3"
"3150","గరుడఫలం","garuda panDu","","5","7","2","2"
"3151","జొన్నకంకి","corn ear","","4","9","3","3"
"3152","గిజిగాడు","weaver bird","","4","8","2","2"
"3153","బంగారుపిచ్చుక","weaver bird","","6","13","4","4"
"3154","అక్షయపాత్ర","akshayapatra","","5","10","3","3"
"3155","భిన్నము","fraction","","3","7","3","3"
"3156","దిగాలు","worry","","3","6","2","2"
"3157","చమురు","oil","","3","5","2","2"
"3158","అతిథులు","guest","","4","7","2","2"
"3159","నన్నయ్య","nannayya","","3","7","3","3"
"3160","తెలంగాణ","telangana","","4","7","2","2"
"3161","కురుపు","kurupu","","3","6","2","2"
"3162","అబ్బన్న","stupid","","3","7","3","3"
"3163","దద్దమ్మ","stupid","","3","7","3","3"
"3164","వాజమ్మ","stupid","","3","6","3","3"
"3165","అబ్బకాడు","stupid","","4","8","3","3"
"3166","మూర్ఖుడు","stupid","","3","8","4","4"
"3167","కాకిబంగారం","mica","","5","10","2","2"
"3168","అభ్రకం","mica","","3","6","3","3"
"3169","మైకా","mica","","2","4","2","2"
"3170","ఆరున్నొక్కటి","seven","","5","12","4","4"
"3171","అన్నవాహిక","food canal","","5","9","3","3"
"3172","ఆహారపుగొట్టము","food canal","","7","13","3","3"
"3173","అరసున్న","half circle","","4","7","3","3"
"3174","అర్ధబిందువు","half circle","","5","11","3","3"
"3175","అర్ధానుస్వారము","half circle","","6","14","4","4"
"3176","ఖండానుస్వారము","half circle","","6","13","4","4"
"3177","అఖాతము","bay","","4","6","2","2"
"3178","జారుడుబల్ల","slider","","5","10","3","3"
"3179","అడకత్తెర","betel nut scissors","","5","8","4","4"
"3180","అన్నప్రాశన","first food","","5","10","4","4"
"3181","గాయకుడు","singer","","4","7","2","2"
"3182","పాటకుడు","singer","","4","7","2","2"
"3183","పాటగాడు","singer","","4","7","2","2"
"3184","గురువు","teacher","","3","6","2","2"
"3185","ఆచార్యుడు","teacher","","4","9","4","4"
"3186","చదువులయ్య","teacher","","5","9","3","3"
"3187","అక్రోటు","walnut","","3","7","4","4"
"3188","ఆక్షోటం","walnut","","3","7","4","4"
"3189","అన్నపూర్ణ","annapurna","","4","9","3","3"
"3190","ఈతగాడు","swimmer","","4","6","2","2"
"3191","అగరువత్తి","incense stick","","5","9","4","4"
"3192","ఊదుకడ్డి","incense stick","","4","8","4","4"
"3193","ఊదువత్తి","incense stick","","4","8","4","4"
"3194","సాంబ్రాణికడ్డి","incense stick","","5","14","4","4"
"3195","సాంబ్రాణివత్తి","incense stick","","5","14","4","4"
"3196","క్షీరాన్నము","payasam","","4","11","4","4"
"3197","పాయసము","payasam","","4","6","2","2"
"3198","పరమాన్నము","payasam","","5","9","3","3"
"3199","అమృతాన్నము","payasam","","5","10","3","3"
"3200","గాడిదపులి","hyena","","5","9","2","2"
"3201","దుమ్ములగొండి","hyena","","5","12","4","4"
"3202","అక్షింతలు","akshintalu","","4","9","5","5"
"3203","తలంబ్రాలు","akshintalu","","4","9","4","4"
"3204","అమాందస్తా","small pestle","","4","9","4","4"
"3205","స్విన్నజలం","distilled water","","4","10","4","4"
"3206","అప్పచ్చి","appachchi","","3","8","4","4"
"3207","వ్యోమగామి","astronaut","","4","9","4","4"
"3208","అంతరిక్షయాత్రికుడు","astronaut","","8","18","4","4"
"3209","చిత్తరువు","portrait","","4","9","3","3"
"3210","పిన్నతనము","childhood","","5","9","3","3"
"3211","ఆటప్రాయము","childhood","","5","9","4","4"
"3212","అపరాధరుసుం","fine_penalty","","6","10","3","3"
"3213","రబ్బరుగొట్టం","hose","","5","12","4","4"
"3214","సంపన్నవంతులు","billionaires","","6","12","3","3"
"3215","అంగారకవారము","tuesday","","7","11","2","2"
"3216","మంగళవారము","tuesday","","6","9","2","2"
"3217","శైశవము","childhood","","4","6","2","2"
"3218","చిన్నరికము","childhood","","5","10","3","3"
"3219","అప్పడాలకర్ర","appadala_karra","","6","11","3","3"
"3220","బంగాళాదుంప","potato","","5","10","3","3"
"3221","ఉర్లగడ్డ","potato","","4","8","3","3"
"3222","ఆలుగడ్డ","potato","","4","7","3","3"
"3223","వెన్నపండు","avocado","","4","9","3","3"
"3224","గాలిచూలి","lord hanuman","","4","8","2","2"
"3225","బృహన్నవ్యతార","super nova","","6","12","3","3"
"3226","పొగాకుచుట్టలు","cigarస్","","6","13","3","3"
"3227","గోరుచిక్కుడు","goru chikkuDu","","5","12","4","4"
"3228","శ్రీరామచిక్కుడు","goru chikkuDu","","6","15","4","4"
"3229","గోకరకాయ","goru chikkuDu","","5","7","2","2"
"3230","మటికకాయ;చౌళేకాయ","goru chikkuDu","","10","15","2","2"
"3231","గోరీకాయ","goru chikkuDu","","4","7","2","2"
"3232","మెటిక్కాయ","goru chikkuDu","","4","9","4","4"
"3233","మటికకాయ","beans","","5","7","2","2"
"3234","చౌళేకాయ","beans","","4","7","2","2"
"3235","అడ్డసారె","dice","","4","8","3","3"
"3236","కోడిగుడ్లు","eggs","","4","10","4","4"
